PostID,Text,Keywords,TopicNum,TopicText,sentiment,sentiment_tag,polarity,polarity_tag,Likes,Hugs,Metoos
82731,Today is my birthday!!!! :),today birthday ,1,today didn told wanted made,0.6,P,0,AGREEMENT,11,0,2
118006,"Can't afford a single present for my 3 kids, can't go anywhere as no fuel in car - I'm such a fucking failure",afford single present kids fuel car fucking failure ,1,today didn told wanted made,-0.6,N+,0.16,AGREEMENT,5,0,0
99227,"Are the hugs meant to be snarky? All this time I honestly thought they were nice, thats kinda sad...",hugs meant snarky time honestly thought nice kinda sad ,1,today didn told wanted made,N,N,N,N,4,9,0
99226,"yeah, not sure why we call each other fiance. it just sorta started happening. he never even asked me. I'm gonna wear blue jeans to my wedding, I know it. and that's not what I want.",yeah call fiance sorta started happening asked gonna wear blue jeans wedding ,1,today didn told wanted made,N,N,N,N,28,15,1
195222,"I have a fever, and the only prescription is more Scary Mommy. Or maybe the chance to take a shower and go to the bathroom without interruption...but Scary Mommy time might actually happen.",fever prescription scary mommy chance shower bathroom interruption scary mommy time happen ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,3,6,12
95687,just gave my boss a bj. i guess i should be thankful i even have a job in these tough times.,gave boss bj guess thankful job tough times ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,1,8,17
21702,"getting hugs on here is quite therapeutic, thanks.....",hugs therapeutic ,1,today didn told wanted made,N,N,N,N,17,9,9
21700,I've been thinking about buying a plane ticket and flying far far away all day today.,ve thinking buying plane ticket flying day today ,1,today didn told wanted made,N,N,N,N,72,3,5
48304,I'm 'holding it' because I don't want to stop reading confessions!,holding don stop reading confessions ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,16,6,3
45088,Kids want a ride. Told them if they cleaned my car I'd drive them to town. #winning,kids ride told cleaned car drive town winning ,1,today didn told wanted made,N,N,N,N,1,25,13
54358,we threaten to sell the kids to the gypsies,threaten sell kids gypsies ,1,today didn told wanted made,N,N,N,N,4,2,18
112840,"2 for 1 confession: 1: My boobs are my business- sick of the BF posts. 2: Please fail, IUD- I want another little one, and it's not like I can ""oops"" without DH noticing you're gone!",confession boobs business sick bf posts fail iud oops dh noticing ,1,today didn told wanted made,N,N,N,N,6,2,4
20072,there is one ex that i would leave my dh for. just one. but he didn't want me when he had me. so why would i want to go back to that? to show him what he missed out on.,leave dh didn back show missed ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,106,6
54841,I messaged on old ex bf on FB... I wonder if he'll message me back?,messaged bf fb ll message back ,1,today didn told wanted made,N,N,N,N,0,9,3
97862,"If I really am speaking to my D-I-L, hallelujah for being able to speak my mind for once. Crazy woman.",speaking hallelujah speak mind crazy woman ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,8,5
129549,I wish my husband was more handy.,husband handy ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,21,6,0
55486,"So my SIL stated she's a communist. Uh, ............... why? Maybe she meant columnist. HA! yeah, she's slow like that.",sil stated communist uh meant columnist ha yeah slow ,1,today didn told wanted made,N,N,N,N,39,2,6
111763,"I am so greatful for this website. It's such a relief 2 C other moms going thru similar trials. Its definately helped me take the pressure of myself about being a ""good"" parent. In turn, I am more relaxed the family :-)",greatful website relief moms similar trials definately helped pressure good parent turn relaxed family ,1,today didn told wanted made,N,N,N,N,12,5,12
119150,My MIL is a drug addict. Meth is the drug of choice for Christmas for her. Thank God I don't ever have to deal with that woman. I just want to punch her in the face whenever I happen to see her.,mil drug addict meth drug choice christmas god don deal woman punch face happen ,1,today didn told wanted made,N,N,N,N,10,0,4
119152,"my confession from yesterday is a ""hot topic"" on the MB's today! i'm so proud ;)",confession yesterday hot topic mb today proud ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,23,0,11
223319,"Dunno what I ever did to him, but suddenly my dad can't be bothered with me. He will ask about everyone else's day, even DH, but not me. He saves food for everyone else who's late for supper, but I'm on my own. Wha?",dunno suddenly dad bothered day dh saves food late supper wha ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,8,3
206869,"Yes, that was my ds10 who just told your dd3 that hotdogs are made out of dog testicles. Nope, I didn't correct him...",ds told dd hotdogs made dog testicles nope didn correct ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,0,6
65336,I forgot to walk the dog today.,forgot walk dog today ,1,today didn told wanted made,N,N,N,N,22,1,1
65330,I almost blew on my ice cream to cool it off! Mommy brain is getting to me!! Lol.,blew ice cream cool mommy brain lol ,1,today didn told wanted made,0.6,P,0,AGREEMENT,4,0,38
196910,DH I told you what I wanted-you ignored me kept talking about Jerry Springer(wtf?) then wonder why I'm pissed at you? Way to make me feel wanted-you did manage to make it my fault though. Thanks for that. Again.,dh told wanted talking jerry springer wtf pissed make feel wanted manage make fault ,1,today didn told wanted made,N,N,N,N,0,1,9
201621,"I've been walking around the office a lot today. People probably think that I look productive, but I'm actually just crop dusting the whole office. Fuck you, and you, and you!",ve walking office lot today people productive crop dusting office fuck ,1,today didn told wanted made,N,N,N,N,5,0,2
134954,i confess i drive very illegally because my car doesn't hold the number of kids i have. we look like we're coming out of a clown car. I wish I had a minivan sooooo bad! :(,confess drive illegally car doesn hold number kids coming clown car minivan sooooo bad ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,1,6,3
146062,"Oh, so you are actually sick today DD9? You should have thought about that when you were ""sick"" yesterday. Now get your shoes on and have a nice day at school.",sick today dd thought sick yesterday shoes nice day school ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,9,0,2
139855,I begrudge DH's grown (in their 20s) nieces & nephews Christmas and birthday gifts because they never write thank you's and never give gifts of their own.,begrudge dh grown nieces nephews christmas birthday gifts write give gifts ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,16,5
251527,I just realized what was driving me nuts & making my browser on my computer scroll up & down while trying to look at SM & it was my tit pressing on the down arrow as I leaned forward. I didn't think they were that big...,realized driving nuts making browser computer scroll sm tit pressing arrow leaned forward didn big ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,16,5
171339,I recently found out that have Ankylosing Spondylitis and I pray to God that my DS2 & DS7months don't have to go thru this much pain & discomfort. I hope I can stay mobile for them. I'm 26 with the insides of an 86yrold.,recently found ankylosing spondylitis pray god ds ds months don pain discomfort hope stay mobile insides yrold ,1,today didn told wanted made,0.7,P+,0.1,AGREEMENT,6,0,26
68252,i wish i could drive 1000 miles to wherever he is and try to help him :(,drive miles ,1,today didn told wanted made,N,N,N,N,9,21,2
68259,"Last night I was talking to a friend about how great it was that this was my stepkids weekend at their mom and I really needed a break, DSD overheard and told my DH she doesn't want to go and I can't make her. Bitch",night talking friend great stepkids weekend mom needed break dsd overheard told dh doesn make bitch ,1,today didn told wanted made,-0.1,NEU,0.9,DISAGREEMENT,1,32,0
218380,"I can't stay focused on the task at hand when having sex, my mind wanders and it's no wonder I never 0 during sex, gotta take of that part on my own.",stay focused task hand sex mind wanders sex gotta part ,1,today didn told wanted made,N,N,N,N,16,6,0
80227,"happy anniversary to me! What, you got yourself a stripper to celebrate? Awesome. And oh yeah. Fuck you!",happy anniversary stripper celebrate awesome yeah fuck ,1,today didn told wanted made,0.73,P+,0.09,AGREEMENT,1,14,2
218387,"I will go through pages and pages and pages of confessions just to see how many more likes, hugs or omgs I got. I need to put down this phone and walk away slowly...",pages pages pages confessions likes hugs omgs put phone walk slowly ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,1,4,2
240785,after 7 years together we decided to just get hitched for christmas before our 3rd baby gets here. Merry Christmas!,years decided hitched christmas baby merry christmas ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,4,2
248553,i found out i was preg w/ dd the day after we buried Gma-IL. i think my dd is her reincarnated. she even makes some of the same expressions. its creepy!,found preg dd day buried gma il dd reincarnated makes expressions creepy ,1,today didn told wanted made,N,N,N,N,1,4,2
181720,"My 2 yo daughter is a tiny, even more bitchy version of me...and I think it's hilarious! ;)",yo daughter tiny bitchy version hilarious ,1,today didn told wanted made,-0.2,NEU,0.8,DISAGREEMENT,11,5,19
48618,I showed my sister this site....stupid me...how am I going to confess about her now???,showed sister site stupid confess ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,8,2
43945,I have been addicted to Afrin for YEARS now. I wish I could breath without it...I looked it up and even though it's a nose spray..I am tech. a drug addict..Fucking AFRIN company!,addicted afrin years breath looked nose spray tech drug addict fucking afrin company ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,12,0,18
256936,Looking at all these diy kid's websites about Mom's teaching new gross motor skills and such....I don't know any of this stuff. I feel like such a failure as a Mother. This stuff wasn't in any books I read about babies.,diy kid websites mom teaching gross motor skills don stuff feel failure mother stuff wasn books read babies ,1,today didn told wanted made,0,NEU,0.6,DISAGREEMENT,12,0,18
173749,I steal a lot of shit,steal lot shit ,1,today didn told wanted made,-0.8,N+,0.2,AGREEMENT,1,10,4
173740,DD10 doesn't respond to Nice. Doesn't respond to Teacher Voice. Barely responds to Grinch Mom. 8 more yrs of thiis???,dd doesn respond nice doesn respond teacher voice barely responds grinch mom yrs thiis ,1,today didn told wanted made,N,N,N,N,1,12,0
83759,I need to put away summer stuff and unpack the winter stuff...can't deny it much longer.,put summer stuff unpack winter stuff deny longer ,1,today didn told wanted made,N,N,N,N,0,7,7
125280,"I miss DS sitting in the rear facing car seat, now he can see when I'm eating and I have to share BOOOO!",miss ds sitting rear facing car seat eating share boooo ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,8,70
70200,I love listening in on a group of teenagers having discussions and debates. They take themselves so seriously.,love listening group teenagers discussions debates ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,0,14,9
122103,I do believe I am having a slight mental breakdown. Bring on the tears.,slight mental breakdown bring tears ,1,today didn told wanted made,N,N,N,N,3,5,2
36608,My SAH DH just asked for coupon organizer. He is inspired by Extreme Couponing. Not sure if I should be proud or concerned.,sah dh asked coupon organizer inspired extreme couponing proud concerned ,1,today didn told wanted made,0.25,P,0.7,DISAGREEMENT,18,1,0
82320,"I love SM and love reading her, but OMG theBloggess makes me pee myself",love sm love reading omg thebloggess makes pee ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,14,2,1
237911,The only reason dh & I get along as well as we do is because the kids like to push me until I lose my temper. All the frustraion for dh comes out with that. He thinks we just have great communication.,reason dh kids push lose temper frustraion dh thinks great communication ,1,today didn told wanted made,N,N,N,N,14,2,1
72366,"my boyfriend and I both have a house and visited my grandma for a week, we were so horny we took a drive and parked and made out like teenagers in a parked car and rocked the car",boyfriend house visited grandma week horny drive parked made teenagers parked car rocked car ,1,today didn told wanted made,N,N,N,N,3,16,9
89589,One day I'm going to have a nice house and a nice car and nice clothes and the debt to match it all. I can't wait.,day nice house nice car nice clothes debt match wait ,1,today didn told wanted made,-0.1,NEU,0.7,DISAGREEMENT,14,30,0
89581,"I keep having dreams about my ex bfs, and I don't get it. I'm happy with DH, I miss him, but definitely wouldn't want any of my ex's over him!",dreams bfs don happy dh miss wouldn ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,22,0
237917,My online bf broke up with me today. Been crying all day. My hubby thinks I have lost my mind! I feel like such a loser.,online bf broke today crying day hubby thinks lost mind feel loser ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,22,0
88674,"Really gets under my skin that DS's teacher signs all of her letters, emails, etc... with ""Fondly"". Blech",skin ds teacher signs letters emails fondly blech ,1,today didn told wanted made,0.6,P,0,AGREEMENT,0,12,2
13894,"Is it bad that I get giddy everytime I hear about another couple that we know of is getting divorced? Esp since they were criticising my relationship before we got married? Guess you weren't so perfect afterall, huh?",bad giddy everytime hear couple divorced esp criticising relationship married guess weren perfect afterall huh ,1,today didn told wanted made,-0.73,N+,0.09,AGREEMENT,16,4,64
71917,Yay! I get him for Saturday! GD boys club...you lose! hahahaha!,yay saturday gd boys club lose hahahaha ,1,today didn told wanted made,N,N,N,N,3,8,25
293323,I remember before I had kids I thought The stroller was where you put kids to get stuff done. I'm shocked to find that they actually still have needs while they're sitting in the stroller. I thought I'd get something done,remember kids thought stroller put kids stuff shocked find sitting stroller thought ,1,today didn told wanted made,N,N,N,N,3,8,25
120193,"Wow, the holidays really bring out the worst in people!",wow holidays bring worst people ,1,today didn told wanted made,0.1,NEU,0.9,DISAGREEMENT,1,0,0
11665,I'm an addict. Is there are a Scary Mommy anonymous?,addict scary mommy anonymous ,1,today didn told wanted made,N,N,N,N,105,7,0
215027,DH is off to rehab. Please let this be a blessing. PLEASE.,dh rehab blessing ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,11,1
215028,I have been shaving for decades and I STILL forget my kneecaps!,shaving decades forget kneecaps ,1,today didn told wanted made,N,N,N,N,0,12,4
251053,"I believe I got the SM Thanksgiving card,I was so surprised to get it in the mail!! Thank you,a thousand thank you..what a blessing it is. Bless SM xoxoxoxoxo My family is so excited to go get a turkey today!",sm thanksgiving card surprised mail thousand blessing bless sm xoxoxoxoxo family excited turkey today ,1,today didn told wanted made,N,N,N,N,0,12,4
195584,My DH just asked if I was going to stay on my phone all day. I'm thinking really dude ur on ur's 24/7. Mind your own business I'm reading SM Confessions (my guilty pleasure),dh asked stay phone day thinking dude ur ur mind business reading sm confessions guilty pleasure ,1,today didn told wanted made,N,N,N,N,0,7,4
45760,"My husband took a ""personal day"" at work today so he could do whatever he wanted. Really?? When is MY personal day?",husband personal day work today wanted personal day ,1,today didn told wanted made,N,N,N,N,17,17,2
45766,It's passive aggressive day at my house apparently. With a side of douche baggery. Thanks DH! You knew today wasn't going to be easy,passive aggressive day house apparently side douche baggery dh knew today wasn easy ,1,today didn told wanted made,-0.5,N,0.1,AGREEMENT,7,30,49
53789,Got drunk last night. It was great. Shitting all day today is not.,drunk night great shitting day today ,1,today didn told wanted made,0,NEU,0.8,DISAGREEMENT,51,1,2
163335,"Yesterday was my birthday and the highlight was the xanax i took before my husband came home. plus he made dinner. win, win.",yesterday birthday highlight xanax husband home made dinner win win ,1,today didn told wanted made,0.6,P,0,AGREEMENT,21,4,13
163333,I am so excited to have found scarymommy! I have been laughing so hard & can't wait to continue to anonymously vent!!!!,excited found scarymommy laughing hard wait continue anonymously vent ,1,today didn told wanted made,0,NEU,0.8,DISAGREEMENT,2,5,18
54766,there is a scary mommy convention???!,scary mommy convention ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,2,28,2
164642,"I don't do the Jesus thing, I dread holidays that celebrate his life/birth/death. I am hosting family dinner tomorrow but there will be NOTHING about Jesus. My house my rules.",don jesus thing dread holidays celebrate life birth death hosting family dinner tomorrow jesus house rules ,1,today didn told wanted made,N,N,N,N,5,11,2
91727,Finally told him I'm not happy any more. We're going to live as roomates until further notice. I feel nothing but relief.,finally told happy live roomates notice feel relief ,1,today didn told wanted made,N,N,N,N,4,6,2
81293,Had sex with my hubs and of course didn't orgasm so guess who finished herself off?! Smh,sex hubs didn orgasm guess finished smh ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,5,2,10
35491,My stupid smart phone is always acting up...@ 35470 I meant to hit the omg me 2... but it flagged u instead :( sorry.. I have three kids and feel the same way... they grow too fast...,stupid smart phone acting meant hit omg flagged kids feel grow fast ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,16,0,2
51867,Spent 500$ today on DDs bday presents so people don't know we're broke. Yay for kmart layaway! Haha,spent today dds bday presents people don broke yay kmart layaway haha ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,48,1
257693,I bought my boyfriend a ring from a shop the other day. Happens to be his wedding ring size. Don't know what I will do with it. In the meantime its in my sock drawer. I shouldn't be but I'm embarrassed to give it to him.,bought boyfriend ring shop day wedding ring size don meantime sock drawer shouldn embarrassed give ,1,today didn told wanted made,0.4,P,0,AGREEMENT,1,48,1
271705,"My friend and I went to my car to smoke a sneaky joint. I looked at the book I'd been using as a rolling mat and realised it was my son's ""Preparing for your First Holy Confession"" book from school! Bad mammy :-)",friend car smoke sneaky joint looked book rolling mat realised son preparing holy confession book school bad mammy ,1,today didn told wanted made,-0.25,N,0.5,DISAGREEMENT,1,48,1
223295,"I try everyday to make my boss hate this girl at work more. She wants to fire her, but I make sure she is always mad at her. The boss can't fire her cause of politics though.",everyday make boss hate girl work fire make mad boss fire politics ,1,today didn told wanted made,N,N,N,N,2,0,0
32142,Managed to get BOTH legs shaved before my date rang the doorbell this time. SCORE!,managed legs shaved date rang doorbell time score ,1,today didn told wanted made,N,N,N,N,9,25,32
141652,"I've done nothing wrong but I may still be called to defend my actions. Guess what teacher, I wouldn't have to intervene if YOU'd do your job.",ve wrong called defend actions guess teacher wouldn intervene job ,1,today didn told wanted made,-0.45,N,0.6,DISAGREEMENT,4,1,0
57348,"i say ""i don't know"" in response to 80% of my 5yr old's questions",don response yr questions ,1,today didn told wanted made,N,N,N,N,41,3,1
168054,"Sometimes I put my earbuds in, crank up my fav music, and pretend I don't live here.",put earbuds crank fav music pretend don live ,1,today didn told wanted made,N,N,N,N,2,29,1
146384,"DH got me a card, flowers, balloons, a new electric toothbrush, & a bottle of lube as my vday gifts this year. didn't know whether to laugh or cry lol...[sigh]",dh card flowers balloons electric toothbrush bottle lube vday gifts year didn laugh cry lol sigh ,1,today didn told wanted made,0.6,P,0,AGREEMENT,3,0,4
146387,"Saw a counselor today. She wants me on antidepressants. Guess that's my Valentine's Day gift. I hate meds. Hell, I hate life, so I guess meds aren't any worst. Whatever.",counselor today antidepressants guess valentine day gift hate meds hell hate life guess meds aren worst ,1,today didn told wanted made,-0.65,N+,0.1,AGREEMENT,4,2,12
146389,My DH better buy me a good Vday gift this year!,dh buy good vday gift year ,1,today didn told wanted made,N,N,N,N,1,0,11
113463,"I stopped coming here for months because I used to get angry and miserable reading posts and confessions. But today, I feel supported. It's nice.",stopped coming months angry miserable reading posts confessions today feel supported nice ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,7,0
124993,"I'm the one that was called a cunt. DH just came in after a big fight and told me he had something to tell me. He confessed that he is addicted to Loritab and trying to get off of them, hence the asshole treatment. Wow.",called cunt dh big fight told confessed addicted loritab asshole treatment wow ,1,today didn told wanted made,-0.8,N+,0.2,AGREEMENT,0,0,0
279170,My dd7 is being tested for ADD. Is it bad that I hope she has it? At least I will know why she drives me nuts everyday! Maybe I am the problem not her...,dd tested add bad hope drives nuts everyday problem ,1,today didn told wanted made,-0.67,N+,0.09,AGREEMENT,0,0,0
103868,"What is MB mean. I have the app on my phone so I don't get the extras, if that is what it is.",mb app phone don extras ,1,today didn told wanted made,N,N,N,N,0,1,12
103862,"I don't get it. If everyone on Confessional is so bad why don't I see it? Every now & then yeah, but really? What's with the Confessional & MB war? Sorry but I'm lost. We're all people. Please stop judging (some) MB",don confessional bad don yeah confessional mb war lost people stop judging mb ,1,today didn told wanted made,-0.67,N+,0.09,AGREEMENT,0,16,1
103863,and I'm sorry my post below is not really a confession. I just don't understand why the MB people are putting ladies down on confessional all the time. I'm really not trying to offend.,post confession don understand mb people putting ladies confessional time offend ,1,today didn told wanted made,N,N,N,N,2,5,5
235668,Went shopping hid the bags and put everything away so no one will know. I wear a lot of black so no one suspects its new. Spending money on myself felt awesome. Its been a lil over 3 yrs since i have thought for myself.,shopping hid bags put wear lot black suspects spending money felt awesome lil yrs thought ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,2,5,5
163686,"OMG. 3yodd just told another kid ""if you want to show me something, you need to bring it here"". She sounds just like me. Bad hip, so if I do sit down it really is a pain to get up to go see.",omg yodd told kid show bring sounds bad hip sit pain ,1,today didn told wanted made,-0.7,N+,0.1,AGREEMENT,1,2,8
236315,"Stbxh took my car, texted suicide note. Cops found him, but my car is wrecked and he's in jail. Thanks for confirming I'm making the right choice. Car is insured, marriage, not so much.",stbxh car texted suicide note cops found car wrecked jail confirming making choice car insured marriage ,1,today didn told wanted made,0.6,P,0,AGREEMENT,1,2,8
174701,My DH is a recovering alcoholic. I him for an hour with the kids. Coming home I called and he was so drunk he couldn't form a sentence. I called his sponsor to come get him. I was so scared and don't know what to do now.,dh recovering alcoholic hour kids coming home called drunk couldn form sentence called sponsor scared don ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,22,0,17
281375,"I'm happy. I have a job, I'm grateful for things, I love my kids. I'm especially grateful for my happy pills that turned everything into a positive. Who cares if I need them or get addicted?! Not me!",happy job grateful things love kids grateful happy pills turned positive cares addicted ,1,today didn told wanted made,0.67,P+,0.12,AGREEMENT,22,0,17
242240,DH asked to read Fifty Shades of Grey on my kobo. ... Hmmm if he reads it maybe he will understand when I say I want him to take charge in life ...and in bed!,dh asked read fifty shades grey kobo hmmm reads understand charge life bed ,1,today didn told wanted made,N,N,N,N,22,0,17
50955,I really wish I could get a prescription for Ritalin! I'm pretty sure I have adult ADD.,prescription ritalin pretty adult add ,1,today didn told wanted made,N,N,N,N,0,25,5
292798,H called me a babbling drunk last night. I'm mad because he is right.,called babbling drunk night mad ,1,today didn told wanted made,N,N,N,N,0,25,5
16091,At the start of my anniversary dinner my husband suggested loudly that I switch to the armless chair because I've got large hips. Guess who didn't get any that night? And I didn't feel one bit bad about it.,start anniversary dinner husband suggested loudly switch armless chair ve large hips guess didn night didn feel bit bad ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,1,8,1
16092,At the start of my anniversary dinner my husband suggested loudly that I switch to the armless chair because I've got large hips. Guess who didn't get any that night? And I didn't feel one bit bad about it.,start anniversary dinner husband suggested loudly switch armless chair ve large hips guess didn night didn feel bit bad ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,2,7,11
19514,Sometimes I enjoy the message board more than the confessions. Not always...but sometimes.,enjoy message board confessions ,1,today didn told wanted made,0.6,P,0,AGREEMENT,27,17,1
250202,"Omg- my DH got me a Wreck it Ralph Vanellope Von Schweetz pin for Christmas! I know that sounds lame but we eat,sleep,breathe Disney! Eek!!",omg dh wreck ralph vanellope von schweetz pin christmas sounds lame eat sleep breathe disney eek ,1,today didn told wanted made,N,N,N,N,27,17,1
260901,"Boys got gifts DH got himself a gift ""from me"" I'm the only one with nothing to open tomorrow. But ill see my boys happy that should be enough we almost didn't have Christmas at all.",boys gifts dh gift open tomorrow ill boys happy didn christmas ,1,today didn told wanted made,0.3,P,0.6,DISAGREEMENT,27,17,1
260900,"I hate the brats my kids turn into when they play video games. Guess what, I bought them sky landers for Christmas FML WTH was I thinking??",hate brats kids turn play video games guess bought sky landers christmas fml wth thinking ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,27,17,1
170953,I'm a FAST reader and SO has dyslexia. I'm thinking those two things combined with the scroll button should allow me to read SM confessions in front of him w/o him even knowing what I'm reading.,fast reader dyslexia thinking things combined scroll button read sm confessions front knowing reading ,1,today didn told wanted made,N,N,N,N,10,19,11
46378,I feel so sorry for the confessions stating you wanna get out of sex with your SO. What kind of marriage is that??,feel confessions stating wanna sex kind marriage ,1,today didn told wanted made,N,N,N,N,1,50,21
81043,Really wanted to make a friend now I made one but I have no time for her lol,wanted make friend made time lol ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,54,12,2
81044,My grandma told me today that I'd told her we were struggling to pay our bills...I've heard that people in their 50s are forgetful but since when do they make stuff up?? We are finally ahead in life and she says that...,grandma told today told struggling pay bills ve heard people forgetful make stuff finally ahead life ,1,today didn told wanted made,N,N,N,N,0,7,2
157146,The 8 year old neighbor boy taught my 5 year old the word sex and it's meaning. Glad I didn't have to explain it!,year neighbor boy taught year word sex meaning glad didn explain ,1,today didn told wanted made,N,N,N,N,6,3,8
102226,"I confess... I think this whole pregnancy test thing is stupid... Seriously, how many confessions and threads are we going to dedicate to such a dumb topic.",confess pregnancy test thing stupid confessions threads dedicate dumb topic ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,2,6,6
196775,"Salesman came to the door. DS insisted on answering it, so I yelled from the kitchen that I wasn't interested. He tried his sales pitch anyways. I yelled that I was cooking dinner. I wasn't. I just didn't want to talk.",salesman door ds insisted answering yelled kitchen wasn interested sales pitch yelled cooking dinner wasn didn talk ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,0,4,2
275619,"Went out to look for BIL's cat after he escaped today. Didn't realize until I was halfway down the street- I was ALONE. No H, no kids in tow- just me. It was cold as hell, but damn that walk felt good!",bil cat escaped today didn realize halfway street kids tow cold hell damn walk felt good ,1,today didn told wanted made,-0.9,N+,0.1,AGREEMENT,0,4,2
167802,BF blamed our fight yesterday on it being Friday the 13th. I blame it on him being an asshole.,bf blamed fight yesterday friday blame asshole ,1,today didn told wanted made,-0.7,N+,0.2,DISAGREEMENT,2,1,2
145244,I've written a new book/poem along the lines of Go The Fuck To Sleep. It's called Just Sit Fucking Still. need I explain?,ve written book poem lines fuck sleep called sit fucking explain ,1,today didn told wanted made,-0.8,N+,0,AGREEMENT,3,11,3
196384,An old boss looks like Sandusky- he always creeped me out.,boss sandusky creeped ,1,today didn told wanted made,N,N,N,N,4,7,4
196381,MIL - Pretty sure I made my feelings about sending Play Doh home absolutely clear. Oops! It got left out. Overnight. On the deck. Too bad.,mil pretty made feelings sending play doh home absolutely clear oops left overnight deck bad ,1,today didn told wanted made,-0.4,N,0,AGREEMENT,11,2,0
222849,Mil told us tonight she had a cancer scare but she's fine. Was instantly disappointed the selfish crazy bitch isn't going to die.,mil told tonight cancer scare fine instantly disappointed selfish crazy bitch isn die ,1,today didn told wanted made,-0.67,N+,0.16,AGREEMENT,21,1,5
188693,"I just emailed my ex on a whim to see how he was. I'm completely happy in my marriage, I don't know what I was thinking.",emailed whim completely happy marriage don thinking ,1,today didn told wanted made,0.8,P+,0,AGREEMENT,3,6,13
77514,"If it weren't for the dog, my daughter wouldn't exist. 2.5 years ago, SO and I broke up. We kept Talking to each other to trade off weeks with the dog we bought together. Of course we hooked up again and ta-da. Baby.",weren dog daughter wouldn exist years ago broke talking trade weeks dog bought hooked ta da baby ,1,today didn told wanted made,N,N,N,N,27,0,0
114028,"I really shouldn't google *everything* I see here. Anyway, glad I didn't get my tubes tied. Phew.",shouldn google glad didn tubes tied phew ,1,today didn told wanted made,0.6,P,0,AGREEMENT,3,0,8
130148,Are all men such complete shots. Why do we have them? Waste of space,men complete shots waste space ,1,today didn told wanted made,N,N,N,N,4,5,0
128510,I am so mad at DH that I would love to confess and confess and confess but it would be too fucking boring for all of you so I will condense it:DH you are really fucking annoying and today I could really have done without you.,mad dh love confess confess confess fucking boring condense dh fucking annoying today ,1,today didn told wanted made,-0.75,N+,0.2,DISAGREEMENT,35,9,2
27322,I don't get why people find it so difficult to drive the speed limit. If it's 45 go at least 45 not 30!,don people find difficult drive speed limit ,1,today didn told wanted made,0.6,P,0,AGREEMENT,4,24,1
27324,"i'm a regular on this site. i wonder if most everyone else is. and by regular, i mean at least twice a day i check this site to either confess, catch-up, or ""agree to disagree"" at the message board",regular site regular day check site confess catch agree disagree message board ,1,today didn told wanted made,0,NEU,0.4,DISAGREEMENT,0,35,3
98522,I've written so many books. And I hate them all. Seriously. They add up to thousands of Word pages. What am I doing with my life?,ve written books hate add thousands word pages life ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,1,9,2
101919,"I have an itchy hemorrhoid, and it's driving me crazy. I just want to take a hairbrush to it!",itchy hemorrhoid driving crazy hairbrush ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,5,6,11
182038,"I am only nice to you because dh asked me to be. If I could say what I really want to ,it would really blow your mind. Someday I will........",nice dh asked blow mind someday ,1,today didn told wanted made,0.6,P,0,AGREEMENT,4,0,11
182037,I'm scared to confess what I really want to confess because I think my IP address is attached to the confession - I don't want the people coming to take away my kid and throwing me in the mental ward,scared confess confess ip address attached confession don people coming kid throwing mental ward ,1,today didn told wanted made,-0.6,N,0,AGREEMENT,4,0,0
